News,State
" زعمت مواقع إخبارية وصفحات عامة على مواقع التواصل الاجتماعي أنّ القيادي في فصائل المعارضة بريف حلب الشرقي محمد ابراهيم الرحيّم الملقب ""أبو مريم"" انشق ووصل إلى مناطق سيطرة النظا.",0
"نقلت إذاعة سورية محلية عن مسؤول طبي في النظام السوري تصريحا يفيد بأن الطفرة الهندية من فيروس كورونا تنتقل في الهواء، مدعياً أن ""الطفرة يمكن أن تنتقل إلى سوريا عن طريق منخفض جوي هندي.",0
"تنشر ""اليوم السابع"" فى عددها المطبوع الصادر غدا الأربعاء، العديد من القضايا والملفات المهمة، فى مقدمتها، طوارئ فى ""التموين"" استعدادا لعيد الفطر..",1
"يخوض فريق أتلتيكو مدريد الإسبانى مواجهة صعبة عندما يستضيف نظيره بوروسيا دورتموند الألماني، مساء اليوم الأربعاء، فى ذهاب الدور ربع النهائي لمسابقة دوري أبطال أوروبا بالموسم الحالي 2023-2024.

",1
"رصد موقع ""برلماني""، المتخصص في الشأن التشريعى والنيابى، في تقرير له تحت عنوان: ""غزة تحت القصف فى رمضان""، استعرض خلاله استمرار رفض نتنياهو كل مطالب وقف إطلاق النار",1
"تداولت صفحات إخبارية وحسابات شخصية على مواقع التواصل الاجتماعي، مؤخراً مقطع فيديو ادعوا أنه ""لإحراق المتظاهرين في فرنسا السيارات الجديدة""، مؤخراً.",0
على إثر الانفجارات التي هزت العاصمة اللبنانية بيروت مساء الثلاثاء 4 أغسطس،,0
انتشر على مواقع التواصل الاجتماعي فيسبوك وتويتر خبر يدعي وفاة الداعية إلاسلامي المصري محمد حسان يوم الجمعة 26 فبراير,0
ألزم قانون حماية المستهلك المورد بأن يضع على السلع البيانات التي توجبها المواصفات القياسية المصرية باللغة العربية بشكل واضح تسهل قراءته,1
تداولت صفحات عامة وحسابات شخصية على مواقع التواصل الاجتماعي صورة زعموا أنها لضابط في قوات النظام السوري يدعى سيف خيربك، وادعى ناشرو الصورة أن الضابط الذي يحمل رتبة عميد أسر من قبل.,0
أحرز السويدي زلاتان إبراهيموفيتش نجم ميلان السابق المُعتزل، هدفًا أسطوريًا بقميص لوس أنجليس جالاكسي أمام تورنتو في بطولة الدوري الأمريكي..,1
انتشرت على مواقع التواصل الاجتماعي صورة لوالي إقليم هاتاي التركي، برفقة مجموعة من مدرسي اللغة التركية السوريين، وقال ناشرو الصورة إنها التقطت في مدينة عفرين.,0
انتشر على مواقع التواصل الاجتماعي اليوم تسجيل مصور وصور تظهر عشرات من الأشخاص يرتدون ستراً صفراء، ويجدفون بقوارب صغيرة بنهر السين في باريس.,0
قال المستشار رضا صقر، رئيس حزب الاتحاد، إن الشركة المتحدة للخدمات الإعلامية، نجحت في نقل الدراما المصرية إلى عصر جديد، وهو ما عكسه التنوع الذي شهده الموسم الرمضاني الحالي 2024،,1
"نشر موقع اليوم السابع اليوم الخميس 28-3-2024 عدد من الأخبار الاقتصادية المحلية والعالمية الهامة، منها سعر جنيه الذهب اليوم الخميس فى مصر يسجل 24800 جنيه.
",1
"يواجه فريق ميلان ضد إمبولي فى الرابعة عصر اليوم، الأحد، على ملعب ""سان سيرو (جوزيبي مياتز)""، ضمن منافسات الجولة 28 من بطولة الدوري الإيطالي.",1
يشارك القمص يؤنس أديب راعى كنيسة الأقباط الكاثوليك فى مدينة الغردقة فى جميع المناسبات الدينية المختلفة بطريقة مختلفة يدخل من خلالها الفرحة والبهجة والسرور على جميع المواطنين..,1
"نشر حساب يحمل اسم ""الشيخ علاء السراي"" على منصة إكس تسجيلاً مصوراً لمكان بدا أنه يحترق أمام أنظار عدد من الأشخاص يرتدون زياً خليجياً فيما حمل التسجيل عبارة ""احتراق أول صالة للقمار.",0
"شهدت الحلقة الخامسة من مسلسل بدون سابق إنذار، قيام آسر ياسين بإخبار الطفل عمر بقدرته على مغادرة المستشفى بعدما تحسنت حالته الصحية بعد اصابته بسرطان الدم.

",1
"نشرت مواقع إخبارية موالية لـ ""حزب الاتحاد الديمقراطي -PYD"" اليوم، خبراً بعنوان ""بالفيديو…اشتباكات بين الفصائل الإرهابية لرفض القتال بعفرين""، عرضت فيه مقطعاً مصوراً قالت إنه يظهر شجا.",0
"نشرت صفحات ومواقع اخبارية صورة تظهر شباناً يصطفون خلف بعضهم للصعود الى شاحنة بيضاء وتظهر ايديهم مكبلة بسلاسل معدنية, وقالت الصفحات والمواقع ان الصورة لشبان سوريين في العاصمة دمشق يتم سوقهم.",0
استعدادا لامتحانات الدبلومات الفنية التي تنطلق 25 مايو المقبل وتستمر حتى 10  يونيو 2024، وجهت وزارة التربية والتعليم والتعليم الفني، الطلاب الذين لم يسجلوا استمارة التقدم بسرعة كتابة البيانات إلكترونيا على موقع الوزارة،,1
تداولت صفحات عامة وحسابات شخصية على مواقع التواصل الاجتماعي، حديثاً، ادعاء بأن قانون مجلس النواب الأمريكي رقم 645 يحظر الأفراد الذين تلقوا لقاح 19-COVID من التبرع بالدم، مما يجعله.,0
نجحت شركة سيناء للمنجنيز بمدينة أبو زنيمة محافظة جنوب سيناء، في إشعال أفران مصنع السبائك لتعود إلى الإنتاج، وبدأ التشغيل الفعلي وإنتاج سبائك السيليكون منجنيز اللازمة للصناعة المحلية والتصدير..,1
